category,query,target_page,secondary_page,expected_answer_should_mention,engine,test_date,result_status,cited_url,notes,next_action
Engineering practice,Does Deterministic Delivery mean deterministic LLM output?,https://www.jearonwong.com/concepts/deterministic-delivery/,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,"No; lifecycle boundaries, not deterministic model outputs",ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,Does Deterministic Delivery mean deterministic LLM output?,https://www.jearonwong.com/concepts/deterministic-delivery/,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,"No; lifecycle boundaries, not deterministic model outputs",Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,Does Deterministic Delivery mean deterministic LLM output?,https://www.jearonwong.com/concepts/deterministic-delivery/,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,"No; lifecycle boundaries, not deterministic model outputs",Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,Does Deterministic Delivery mean deterministic LLM output?,https://www.jearonwong.com/concepts/deterministic-delivery/,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,"No; lifecycle boundaries, not deterministic model outputs",Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you make AI agents rollbackable?,https://www.jearonwong.com/concepts/rollbackable-agent-workflows/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,rollback state; evidence; authority; accepted outcome; remediation closure,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,How do you verify AI agents?,https://www.jearonwong.com/concepts/verifiable-ai-agents/,https://www.jearonwong.com/playbooks/ai-agent-rollback-verification/,verify lifecycle state; evidence chain; replay; dispute; accepted outcome,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,What is Harness Engineering?,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,execution boundary; evidence capture; authority; rollback; accepted outcome,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,What is Harness Engineering?,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,execution boundary; evidence capture; authority; rollback; accepted outcome,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,What is Harness Engineering?,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,execution boundary; evidence capture; authority; rollback; accepted outcome,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,What is Harness Engineering?,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,execution boundary; evidence capture; authority; rollback; accepted outcome,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,What is Harness Engineering?,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,execution boundary; evidence capture; authority; rollback; accepted outcome,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Engineering practice,What is Harness Engineering?,https://www.jearonwong.com/playbooks/harness-engineering-for-ai-agents/,https://www.jearonwong.com/playbooks/prompt-engineering-vs-harness-engineering/,execution boundary; evidence capture; authority; rollback; accepted outcome,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
